UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
8355,5741,1,-0.6984657072327601,-0.2702818677834748,-0.9639273359808815,1.0668102756451732,1.3838673358651978,0,0,0,0,0,0
8356,5742,1,-0.6483577225665101,-0.2702818677834748,-0.10153773392657425,0.663258138590053,1.4153252731529034,0,0,0,0,0,0
8357,9061,2,-0.6984657072327601,-0.2702818677834748,-1.3181230653960432,2.086900399867841,1.446783210440609,0,0,0,0,0,0
8358,5743,1,-0.7485736918990755,-0.3377992605813726,-1.0024268717868763,0.6184190122505945,1.4939701163721673,1,1,0,0,0,0
8359,5744,1,-0.6483577225665101,-0.20276447498561587,0.24495808832738844,-0.37925154880234313,-1.6990105183299484,0,0,0,0,0,0
8360,9062,2,-0.6984657072327601,-0.2702818677834748,0.07556013078100905,0.18123753044088012,-1.6675525810422427,0,0,0,0,0,0
8361,5745,1,-0.6984657072327601,-0.2702818677834748,0.1910587381989958,-0.5586080541601751,-1.6203656751106843,0,0,0,0,0,0
8362,5746,1,-0.6984657072327601,-0.3377992605813726,-0.5019329063089308,0.39422338055330525,-1.5889077378229788,0,0,0,0,0,0
8363,5747,1,-0.6984657072327601,-0.2702818677834748,-1.2488239009452502,2.4344036289986395,-1.5574498005352733,0,0,0,0,0,0
8364,5748,1,-0.5982497379001948,-0.20276447498561587,0.5144548389693616,0.4726918516473568,-1.5259918632475677,0,0,0,0,0,0
8365,5749,1,-0.5481417532339449,-0.13524708218771808,-0.9177278930136854,0.9210831150419354,-1.4945339259598622,0,0,0,0,0,0
8366,9063,2,-0.5982497379001948,-0.13524708218771808,0.27575771697218676,-0.46892980148125885,-1.4630759886721565,0,0,0,0,0,0
8367,9064,2,-0.5481417532339449,-0.13524708218771808,2.470231257913952,-2.0158796601925566,-1.4158890827405983,0,0,0,0,0,0
8368,5750,1,-0.5481417532339449,-0.13524708218771808,-0.9639273359808815,1.0219711493057164,-1.36870217680904,0,0,0,0,0,0
8369,5751,1,-0.5481417532339449,-0.13524708218771808,0.1448592952317996,0.147608185686287,-1.3372442395213344,0,0,0,0,0,0
8371,5752,1,-0.5982497379001948,-0.13524708218771808,0.9148500113517171,-0.8052232490271928,-1.2743283649459232,0,0,0,0,0,0
8372,5753,1,-0.6483577225665101,-0.20276447498561587,2.8167270801679147,-2.1391872576260655,-1.2428704276582174,0,0,0,0,0,0
8373,9065,2,-0.5982497379001948,-0.20276447498561587,-0.5173327206313287,0.4502722884776273,-1.2114124903705121,0,0,0,0,0,0
8374,9066,2,-0.6483577225665101,-0.20276447498561587,-1.1795247364944583,1.0892298388149027,-1.1642255844389535,0,0,0,0,0,0
8375,5754,1,-0.5982497379001948,-0.20276447498561587,-2.2344120175787445,2.5352916632624196,-1.1170386785073951,0,0,0,0,0,0
8376,9067,2,-0.5982497379001948,-0.2702818677834748,-1.0101267789480766,0.8314048623630208,-1.0855807412196896,0,0,0,0,0,0
8377,5755,1,-0.5982497379001948,-0.13524708218771808,-1.3951221370080351,0.9547124597965291,-1.0383938352881312,0,0,0,0,0,0
8378,5756,1,-0.5982497379001948,-0.20276447498561587,-1.379722322685636,1.0668102756451732,-1.0069358980004257,0,0,0,0,0,0
8379,9068,2,-0.5982497379001948,-0.06772968938985914,-1.418221858491632,2.33351559473486,-0.9754779607127202,0,0,0,0,0,0
8380,5757,1,-0.5982497379001948,-0.06772968938985914,0.8763504755457222,-0.9957895359698896,-0.9282910547811618,0,0,0,0,0,0
8381,5758,1,-0.5481417532339449,-0.00021229659196135645,2.0082368282420004,-1.690795994231487,-0.8968331174934563,0,0,0,0,0,0
8382,795,0,-0.5982497379001948,-0.00021229659196135645,0.11405966658700381,-0.27836351453856323,-0.8653751802057507,0,0,0,0,0,0
8383,5759,1,-0.5481417532339449,-0.00021229659196135645,1.5693421200536477,-1.5114394888736549,-0.7867303369864868,0,0,0,0,0,0
8384,9069,2,-0.5982497379001948,-0.06772968938985914,-0.1554370840549669,-0.6258667436693613,-0.7552723996987811,0,0,0,0,0,0
8385,5760,1,-0.5982497379001948,-0.20276447498561587,-0.5019329063089308,0.25970600153493223,-0.7080854937672229,0,0,0,0,0,0
8386,796,0,-0.5982497379001948,-0.13524708218771808,0.36815660290657665,-0.22231460661424063,-0.6766275564795173,0,0,0,0,0,0
8387,9070,2,-0.5481417532339449,-0.06772968938985914,-0.1092376410877732,-0.41288089355693625,-0.5979827132602533,0,0,0,0,0,0
8388,5761,1,-0.5982497379001948,-0.06772968938985914,-1.2642237152676492,0.7193070465143756,-0.5507958073286948,0,0,0,0,0,0
8389,5762,1,-0.5481417532339449,-0.06772968938985914,-1.1564250150108604,0.6408385754203241,-0.5193378700409894,0,0,0,0,0,0
8390,5763,1,-0.5982497379001948,-0.06772968938985914,0.07556013078100905,-0.12142657235046014,-0.48787993275328384,0,0,0,0,0,0
8391,9071,2,-0.5982497379001948,-0.13524708218771808,-1.7493178664231968,2.367144939489452,-0.4564219954655782,0,0,0,0,0,0
8392,5764,1,-0.6984657072327601,-0.2702818677834748,-0.7098303996613087,0.21486687519547437,-0.4092350895340199,0,0,0,0,0,0
8393,9072,2,-0.7485736918990755,-0.2702818677834748,-0.10153773392657425,-0.15505591710505384,-0.3777771522463143,0,0,0,0,0,0
8394,5765,1,-0.7485736918990755,-0.3377992605813726,-0.6713308638553127,0.30454512787438953,-0.330590246314756,0,0,0,0,0,0
8395,9073,2,-0.6984657072327601,-0.3377992605813726,0.3912563243901735,-0.3007830777082916,-0.29913230902705035,0,0,0,0,0,0
8396,9074,2,-0.7485736918990755,-0.3377992605813726,-0.2478359699893568,0.4502722884776273,-0.25194540309549207,0,0,0,0,0,0
8397,797,0,-0.6984657072327601,-0.2702818677834748,0.5991538177425526,-0.838852593781787,-0.20475849716393352,0,0,0,0,0,0
8398,5766,1,-0.7485736918990755,-0.2702818677834748,1.607841655859645,-1.6123275231374354,-0.12611365394466958,0,0,0,0,0,0
8400,5767,1,-0.6984657072327601,-0.20276447498561587,-1.703118423456002,2.086900399867841,-0.06319777936925859,0,0,0,0,0,0
8401,5768,1,-0.6984657072327601,-0.2702818677834748,0.13715938807060066,-0.009328756501815498,-0.03173984208155297,0,0,0,0,0,0
8402,798,0,-0.7485736918990755,-0.40531665337927036,1.1997465763160882,-1.0069993175547538,-0.0002819047938473578,0,0,0,0,0,0
8403,5769,1,-0.7485736918990755,-0.3377992605813726,-1.1179254792048643,1.3022156889273278,0.07836293842541657,0,0,0,0,0,0
8404,5770,1,-0.7485736918990755,-0.2702818677834748,-0.40953402037453973,0.4839016332322215,0.10982087571312218,0,0,0,0,0,0
8405,5771,1,-0.7986816765653582,-0.3377992605813726,0.22955827400499054,-0.46892980148125885,0.14127881300082779,0,0,0,0,0,0
8406,9075,2,-0.7986816765653582,-0.3377992605813726,-0.24013606282815786,0.10276905934682973,0.1727367502885332,0,0,0,0,0,0
8407,9076,2,-0.7986816765653582,-0.3377992605813726,-1.3181230653960432,0.5063211964019498,0.21992365622009172,0,0,0,0,0,0
8408,5772,1,-0.7986816765653582,-0.3377992605813726,-1.2180242723004544,1.0443907124754448,0.26711056215165,0,0,0,0,0,0
8409,9077,2,-0.7485736918990755,-0.2702818677834748,0.4374557673573697,-0.8724819385363801,0.29856849943935565,0,0,0,0,0,0
8410,5773,1,-0.7485736918990755,-0.2702818677834748,2.662728936943931,-1.5562786152131134,0.34575540537091376,0,0,0,0,0,0
8411,5774,1,-0.7485736918990755,-0.3377992605813726,0.25265799548858986,0.4166429437230342,0.37721334265861955,0,0,0,0,0,0
8412,5775,1,-0.6984657072327601,-0.13524708218771808,-0.14773717689376795,-0.34562220404774946,0.40867127994632496,0,0,0,0,0,0
8413,9078,2,-0.6984657072327601,-0.20276447498561587,-1.5491202802320179,0.9995515861359869,0.4401292172340308,0,0,0,0,0,0
8414,9079,2,-0.6984657072327601,-0.20276447498561587,-0.7175303068225077,0.9995515861359869,0.48731612316558887,0,0,0,0,0,0
8415,5776,1,-0.6984657072327601,-0.13524708218771808,2.5164307008811457,-2.318543762983897,0.5345030290971474,0,0,0,0,0,0
8416,9080,2,-0.6483577225665101,-0.06772968938985914,-0.6251314208881178,1.369474378436515,0.5659609663848528,0,0,0,0,0,0
8417,9081,2,-0.5982497379001948,0.06730509620593643,0.5375545604529585,-1.0630482254790758,0.6131478723164113,0,0,0,0,0,0
8418,799,0,-0.5982497379001948,0.06730509620593643,1.453843512635661,-1.1303069149882632,0.6603347782479695,0,0,0,0,0,0
8420,5777,1,-0.4980337685676295,0.20233988180169316,-0.6482311423717146,-0.0990070091807318,0.7704375587549392,0,0,0,0,0,0
8421,5778,1,-0.5481417532339449,0.26985727459955205,0.2372581811661895,-0.34562220404774946,0.8018954960426445,0,0,0,0,0,0
8422,5779,1,-0.5481417532339449,0.20233988180169316,-0.14773717689376795,-0.5025591462358525,0.8333534333303504,0,0,0,0,0,0
8423,800,0,-0.5481417532339449,0.20233988180169316,-2.0958136886771594,2.4904525369229615,0.8648113706180558,0,0,0,0,0,0
8424,5780,1,-0.4980337685676295,0.26985727459955205,-0.4865330919865317,0.607209230665731,0.9434562138373197,0,0,0,0,0,0
8425,5781,1,-0.44792578390134685,0.4048920601953477,-1.0409264075928724,0.43906250689276366,0.9749141511250256,0,0,0,0,0,0
8426,5782,1,-0.39781779923506416,0.4048920601953477,0.39895623155137244,-0.2671537329536985,1.006372088412731,0,0,0,0,0,0
8427,5783,1,-0.44792578390134685,0.33737466739744987,0.8686505683845233,-0.5473982725753104,1.0378300257004365,0,0,0,0,0,0
8428,5784,1,-0.44792578390134685,0.26985727459955205,-0.07843801244297492,0.5959994490808662,1.0692879629881422,0,0,0,0,0,0
8429,9082,2,-0.4980337685676295,0.20233988180169316,2.400932093463159,-1.432971017779604,1.1007459002758475,0,0,0,0,0,0
8430,5785,1,-0.4980337685676295,0.20233988180169316,0.47595530316336443,-0.08779722759586704,1.1479328062074061,0,0,0,0,0,0
8431,5786,1,-0.5481417532339449,0.13482248900379537,-1.62611935184401,1.8402852050008232,1.1793907434951114,0,0,0,0,0,0
8432,801,0,-0.5481417532339449,0.06730509620593643,-1.4721212086200273,1.5488308837943465,1.2108486807828174,0,0,0,0,0,0
8433,5787,1,-0.5982497379001948,-0.00021229659196135645,0.16795901671539895,-0.0990070091807318,1.2894935240020813,0,0,0,0,0,0
8434,9083,2,-0.5982497379001948,0.06730509620593643,-0.1092376410877732,0.8874537702873428,1.3209514612897866,0,0,0,0,0,0
8435,9084,2,-0.6483577225665101,-0.06772968938985914,1.068848154575701,-1.3096634203460946,1.3681383672213452,0,0,0,0,0,0
8436,9085,2,-0.6483577225665101,-0.00021229659196135645,0.02936068781381287,-0.3007830777082916,1.4153252731529034,0,0,0,0,0,0
8437,5788,1,-0.6483577225665101,-0.06772968938985914,-1.1102255720436653,1.1789080914938184,1.4625121790844617,0,0,0,0,0,0
8438,5789,1,-0.6483577225665101,-0.13524708218771808,-2.573207932671508,2.815536202884032,1.4939701163721673,1,0,0,0,1,0
8439,5790,1,-0.6984657072327601,-0.13524708218771808,-0.3556346702461471,0.22607665678033798,1.525428053659873,0,0,0,0,0,0
8440,5791,1,-0.6984657072327601,-0.13524708218771808,0.9379497328353164,-0.6931254331785481,1.5568859909475785,0,0,0,0,0,0
8441,5792,1,-0.6984657072327601,-0.13524708218771808,-1.1179254792048643,1.7057678259824485,-1.6990105183299484,0,0,0,0,0,0
8442,5793,1,-0.6984657072327601,-0.06772968938985914,0.8840503827069212,-1.1415166965731274,-1.6675525810422427,0,0,0,0,0,0
8443,5794,1,-0.6984657072327601,-0.00021229659196135645,0.01396087349141497,-0.1998950434445117,-1.6360946437545372,0,0,0,0,0,0
8444,9086,2,-0.6984657072327601,-0.06772968938985914,1.1766468548324889,-0.9509504096304318,-1.6046367064668317,0,0,0,0,0,0
8445,9087,2,-0.6984657072327601,-0.06772968938985914,2.331632929012366,-1.7804742469104027,-1.5574498005352733,0,0,0,0,0,0
8446,9088,2,-0.6984657072327601,-0.00021229659196135645,0.19875864536019475,-0.43530045672666573,-1.5102628946037149,0,0,0,0,0,0
8447,5795,1,-0.7485736918990755,-0.06772968938985914,-0.25553587715055576,0.147608185686287,-1.4630759886721565,0,0,0,0,0,0
8448,5796,1,-0.6984657072327601,0.06730509620593643,-0.5866318850821218,1.0219711493057164,-1.431618051384451,0,0,0,0,0,0
8449,5797,1,-0.7485736918990755,-0.00021229659196135645,-0.17853680553856377,0.04672015142250712,-1.4001601140967452,0,0,0,0,0,0
8450,5798,1,-0.7986816765653582,-0.06772968938985914,1.6155415630208438,-1.4553905809493328,-1.36870217680904,0,0,0,0,0,0
8451,5799,1,-0.7986816765653582,-0.00021229659196135645,0.33735697426178085,0.38301359896844106,-1.3372442395213344,0,0,0,0,0,0
8452,5800,1,-0.7485736918990755,-0.00021229659196135645,-0.6174315137269176,0.19244731202574486,-1.3057863022336287,0,0,0,0,0,0
8453,9089,2,-0.6984657072327601,-0.00021229659196135645,-0.024538662314582266,-0.36804176721747894,-1.2743283649459232,0,0,0,0,0,0
8454,5801,1,-0.6984657072327601,-0.06772968938985914,0.3758565100677756,-0.41288089355693625,-1.2271414590143648,0,0,0,0,0,0
8455,5802,1,-0.6984657072327601,-0.00021229659196135645,0.05246040929740972,-0.05416788284127394,-1.1956835217266593,0,0,0,0,0,0
8456,5803,1,-0.6984657072327601,-0.06772968938985914,-1.2257241794616534,2.098110181452705,-1.1642255844389535,0,0,0,0,0,0
8457,5804,1,-0.6984657072327601,-0.06772968938985914,0.3142572527781815,-0.24473416978396956,-1.1327676471512482,0,0,0,0,0,0
8458,5805,1,-0.6984657072327601,-0.06772968938985914,-0.9408276144972835,0.5287407595716794,-1.1013097098635423,0,0,0,0,0,0
8459,5806,1,-0.6483577225665101,-0.06772968938985914,1.8311389635344195,-1.5674883967979776,-1.069851772575837,0,0,0,0,0,0
8460,5807,1,-0.6483577225665101,-0.06772968938985914,1.045748433092104,-1.2648242940066368,-1.0383938352881312,0,0,0,0,0,0
8461,5808,1,-0.6483577225665101,-0.06772968938985914,-1.1025256648824664,1.5600406653792107,-1.0069358980004257,0,0,0,0,0,0
8462,5809,1,-0.6483577225665101,-0.06772968938985914,-0.5327325349537266,0.2821255647046606,-0.9754779607127202,0,0,0,0,0,0
8463,9090,2,-0.6483577225665101,-0.13524708218771808,-0.1092376410877732,0.43906250689276366,-0.9440200234250146,0,0,0,0,0,0
8464,9091,2,-0.6483577225665101,-0.06772968938985914,-0.8022292855956986,0.4839016332322215,-0.8968331174934563,0,0,0,0,0,0
8465,802,0,-0.6984657072327601,-0.20276447498561587,1.2074464834772871,-1.489019925703926,-0.8496462115618978,0,0,0,0,0,0
8466,9092,2,-0.6483577225665101,-0.13524708218771808,-0.3094352272789509,-0.03174831967154443,-0.7710013683426339,0,0,0,0,0,0
8467,5810,1,-0.6483577225665101,-0.13524708218771808,-0.3556346702461471,-0.2671537329536985,-0.7238144624110756,0,0,0,0,0,0
8468,5811,1,-0.6984657072327601,-0.13524708218771808,1.453843512635661,-1.3993416730250103,-0.69235652512337,0,0,0,0,0,0
8469,803,0,-0.6984657072327601,-0.20276447498561587,-0.4018341132133408,-0.18868526185964693,-0.6608985878356644,0,0,0,0,0,0
8470,9093,2,-0.6984657072327601,-0.20276447498561587,-1.810917123712791,2.613760134356471,-0.5822537446164004,0,0,0,0,0,0
8471,5812,1,-0.6483577225665101,-0.06772968938985914,-0.39413420605214183,-0.31199285929315634,-0.5350668386848422,0,0,0,0,0,0
8472,5813,1,-0.6984657072327601,-0.13524708218771808,-1.410521951330433,0.6296287938354593,-0.5036089013971365,0,0,0,0,0,0
8473,5814,1,-0.7485736918990755,-0.20276447498561587,0.9148500113517171,-0.3344124224628858,-0.4721509641094309,0,0,0,0,0,0
8474,9094,2,-0.6984657072327601,-0.13524708218771808,-0.6559310495329136,0.25970600153493223,-0.4406930268217255,0,0,0,0,0,0
8475,9095,2,-0.7485736918990755,-0.20276447498561587,0.06016031645860867,0.4278527253078989,-0.393506120890167,0,0,0,0,0,0
8476,9096,2,-0.7485736918990755,-0.20276447498561587,0.32195715993938046,-0.34562220404774946,-0.3463192149586087,0,0,0,0,0,0
8477,5815,1,-0.7485736918990755,-0.2702818677834748,0.5375545604529585,-0.9621601912152953,-0.29913230902705035,0,0,0,0,0,0
8478,804,0,-0.7485736918990755,-0.2702818677834748,0.4913551174857623,-0.8164330306120575,-0.2676743717393448,0,0,0,0,0,0
8479,9097,2,-0.7485736918990755,-0.20276447498561587,-1.2411239937840512,2.2438373420559428,-0.18902952852008081,0,0,0,0,0,0
8480,5816,1,-0.6984657072327601,-0.20276447498561587,0.8609506612233243,-0.8276428121969223,-0.1418426225885225,0,0,0,0,0,0
8481,5817,1,-0.7986816765653582,-0.2702818677834748,-0.294035412956553,-0.5810276173299035,-0.1103846853008169,0,0,0,0,0,0
8482,9098,2,-0.8487896612316408,-0.40531665337927036,0.6145536320649505,-1.3208732019309588,-0.07892674801311128,0,0,0,0,0,0
8483,5818,1,-0.7986816765653582,-0.3377992605813726,0.037060594975011824,-0.3007830777082916,-0.03173984208155297,0,0,0,0,0,0
8484,5819,1,-0.8487896612316408,-0.40531665337927036,0.7916514967725313,-1.0406286623093475,-0.0002819047938473578,0,0,0,0,0,0
8485,5820,1,-0.7986816765653582,-0.3377992605813726,-0.9100279858524865,1.0668102756451732,0.031176032493858256,0,0,0,0,0,0
8486,5821,1,-0.7986816765653582,-0.3377992605813726,-0.5019329063089308,0.7977755176084259,0.06263396978156387,0,0,0,0,0,0
8487,9099,2,-0.7485736918990755,-0.3377992605813726,-0.1092376410877732,-0.06537766442613753,0.09409190706926926,0,0,0,0,0,0
8488,5822,1,-0.7986816765653582,-0.40531665337927036,-0.9485275216584824,1.0443907124754448,0.14127881300082779,0,0,0,0,0,0
8489,5823,1,-0.7986816765653582,-0.40531665337927036,-1.0024268717868763,0.2709157831197964,0.1727367502885332,0,0,0,0,0,0
8490,5824,1,-0.7986816765653582,-0.40531665337927036,-0.4172339275357387,0.6184190122505945,0.2041946875762388,0,0,0,0,0,0
8491,9100,2,-0.7485736918990755,-0.2702818677834748,-1.1641249221720593,2.0084319287737906,0.23565262486394442,0,0,0,0,0,0
8492,5825,1,-0.7485736918990755,-0.3377992605813726,0.4913551174857623,-0.24473416978396956,0.2828395307955027,0,0,0,0,0,0
8493,9101,2,-0.7986816765653582,-0.3377992605813726,-0.00913884799218188,-0.22231460661424063,0.31429746808320835,0,0,0,0,0,0
8494,9102,2,-0.8487896612316408,-0.3377992605813726,0.3450568814229798,-0.43530045672666573,0.36148437401476685,0,0,0,0,0,0
8495,5826,1,-0.8487896612316408,-0.3377992605813726,0.2064585525213937,-0.4577200198963941,0.40867127994632496,0,0,0,0,0,0
8496,5827,1,-0.8487896612316408,-0.40531665337927036,1.1766468548324889,-1.533859052043384,0.4401292172340308,0,0,0,0,0,0
8497,9103,2,-0.8487896612316408,-0.40531665337927036,2.316233114689968,-2.038299223362285,0.4715871545217362,0,0,0,0,0,0
8498,9104,2,-0.8487896612316408,-0.40531665337927036,-0.04763838379817912,-0.737964559518006,0.5187740604532948,0,0,0,0,0,0
8499,5828,1,-0.7986816765653582,-0.2702818677834748,-0.2786355986341551,-0.3344124224628858,0.5659609663848528,0,0,0,0,0,0
8500,5829,1,-0.7986816765653582,-0.2702818677834748,1.0765480617368999,-1.1863558229125852,0.5974189036725587,0,0,0,0,0,0
8501,5830,1,-0.8487896612316408,-0.3377992605813726,1.5077428627640537,-1.175146041327721,0.6288768409602641,0,0,0,0,0,0
8502,5831,1,-0.7986816765653582,-0.20276447498561587,0.5067549318081627,-0.6931254331785481,0.6603347782479695,0,0,0,0,0,0
8503,805,0,-0.6984657072327601,-0.13524708218771808,-1.81861703087399,1.6945580443975843,0.6917927155356752,0,0,0,0,0,0
8504,5832,1,-0.7485736918990755,-0.13524708218771808,-0.36333457740734604,0.013090806667913431,0.7704375587549392,0,0,0,0,0,0
8505,5833,1,-0.7986816765653582,-0.20276447498561587,-0.7406300283061046,0.057929933007370704,0.8018954960426445,0,0,0,0,0,0
8506,5834,1,-0.7986816765653582,-0.20276447498561587,0.11405966658700381,-0.24473416978396956,0.8333534333303504,0,0,0,0,0,0
8507,5835,1,-0.7986816765653582,-0.2702818677834748,1.5000429556028547,-1.5114394888736549,0.8648113706180558,1,0,0,0,0,0
8508,5836,1,-0.7986816765653582,-0.20276447498561587,0.02166078065261392,-0.11021679076559597,0.8962693079057616,0,0,0,0,0,0
8509,9105,2,-0.7986816765653582,-0.20276447498561587,1.2613458336056798,-0.838852593781787,0.927727245193467,0,0,0,0,0,0
8510,9106,2,-0.7986816765653582,-0.20276447498561587,2.732028101394724,-2.04950900494715,0.9749141511250256,0,0,0,0,0,0
8511,5837,1,-0.8487896612316408,-0.20276447498561587,-0.24013606282815786,0.39422338055330525,1.0221010570565836,0,0,0,0,0,0
8512,5838,1,-0.7986816765653582,-0.20276447498561587,-0.448033556180537,0.38301359896844106,1.0535589943442896,0,0,0,0,0,0
8513,806,0,-0.8487896612316408,-0.2702818677834748,0.2372581811661895,-0.5137689278207167,1.0850169316319949,0,0,0,0,0,0
8514,9107,2,-0.8988976458979234,-0.3377992605813726,-0.28633550579535405,-0.4801395830661236,1.1636617748512588,0,0,0,0,0,0
8515,5839,1,-0.8988976458979234,-0.40531665337927036,-0.5250326277925277,0.7080972649295114,1.2108486807828174,0,0,0,0,0,0
8516,5840,1,-0.8988976458979234,-0.40531665337927036,-0.5558322564373247,0.5175309779868147,1.2423066180705227,0,0,0,0,0,0
